File,Class,Eigenvector 1 (X-axis),Eigenvector 2 (Y-axis),Eigenvector 3 (Z-axis)
m534.obj,Vase,1.0,9.226368970241829e-08,9.226150429428892e-08
m535.obj,Vase,1.0,1.4035759216457892e-17,1.664898246191367e-16
m536.obj,Vase,1.0,2.1259137814133471e-16,7.599331635273253e-17
m537.obj,Vase,1.0,1.0,1.0
m538.obj,Vase,1.0,1.0,1.0
m539.obj,Vase,1.0,2.747334480816102e-13,2.747334480816102e-13
m540.obj,Vase,1.0,7.803357741317709e-15,8.722922665969707e-15
m541.obj,Vase,1.0,1.0,1.0
m542.obj,Vase,1.0,1.0,1.0
m543.obj,Vase,1.0,1.0,1.0
m544.obj,Vase,1.0,1.0,1.0
m545.obj,Vase,1.0,1.0,1.0
m546.obj,Vase,1.0,1.3437214450417759e-16,3.325592500295005e-17
m547.obj,Vase,1.0,1.0,1.0
D00108.obj,Violin,1.0,1.0,1.0
D00216.obj,Violin,1.0,2.6043629769064187e-16,4.297637178546123e-17
D00250.obj,Violin,1.0,6.126376845469411e-17,6.126376845469411e-17
D00324.obj,Violin,1.0,1.0,1.0
D00340.obj,Violin,1.0,1.0,1.0
D00349.obj,Violin,1.0,1.0,1.0
D00358.obj,Violin,1.0,1.0,1.0
D00376.obj,Violin,1.0,3.478345901120289e-16,5.059291954023013e-16
D00506.obj,Violin,1.0,1.0,1.0
D00570.obj,Violin,1.0,1.0,1.0
D00598.obj,Violin,1.0,1.0,1.0
D00602.obj,Violin,1.0,1.0,1.0
D00620.obj,Violin,1.0,1.0,1.0
D00675.obj,Violin,1.0,4.961682243769102e-17,8.15368013704222e-18
D00701.obj,Violin,1.0,1.0,1.0
D00704.obj,Violin,1.0,1.0,1.0
D00743.obj,Violin,1.0,1.0,1.0
D00891.obj,Violin,1.0,7.158067053289516e-16,1.0334902630882553e-15
D00898.obj,Violin,1.0,8.86059738665685e-17,1.642116183409854e-17
D00993.obj,Violin,1.0,3.0099057378048936e-16,3.698375607770725e-17
m733.obj,Wheel,1.0,1.0,1.0
m734.obj,Wheel,1.0,7.579519926240189e-11,7.562746992406807e-11
m735.obj,Wheel,1.0,1.0,1.0
m736.obj,Wheel,1.0,1.0,1.0
m737.obj,Wheel,1.0,1.0,1.0
m738.obj,Wheel,1.0,8.766099903203355e-11,8.870669850488131e-11
m739.obj,Wheel,1.0,1.0,1.0
m740.obj,Wheel,1.0,1.0,1.0
m741.obj,Wheel,1.0,9.382706866890496e-14,9.382706866890496e-14
m742.obj,Wheel,1.0,1.0,1.0
m743.obj,Wheel,1.0,1.0,1.0
m744.obj,Wheel,1.0,3.5986949696966453e-12,3.5984765362029205e-12
m745.obj,Wheel,1.0,1.0,1.0
m746.obj,Wheel,1.0,1.0,1.0
m747.obj,Wheel,1.0,1.8769468186301676e-14,1.568518156230684e-14
m748.obj,Wheel,1.0,1.0,1.0
m749.obj,Wheel,1.0,1.6440657240590603e-13,1.704155227956845e-13
D00004.obj,WheelChair,1.0,1.0,1.0
D00070.obj,WheelChair,1.0,1.0,1.0
D00088.obj,WheelChair,1.0,1.0,1.0
D00183.obj,WheelChair,1.0,5.787244919543081e-16,1.7444056230395498e-16
D00203.obj,WheelChair,1.0,5.961884545858294e-16,7.811956069804475e-16
D00274.obj,WheelChair,1.0,1.0,1.0
D00290.obj,WheelChair,1.0,1.0,1.0
D00365.obj,WheelChair,1.0,1.0,1.0
D00394.obj,WheelChair,1.0,1.0,1.0
D00449.obj,WheelChair,1.0,2.7416277343660484e-16,9.3944949706209e-17
D00453.obj,WheelChair,1.0,1.0,1.0
D00499.obj,WheelChair,1.0,1.0,1.0
D00526.obj,WheelChair,1.0,3.16845657295749e-16,8.950245562155728e-16
D00604.obj,WheelChair,1.0,1.0,1.0
D00628.obj,WheelChair,1.0,1.0,1.0
D00687.obj,WheelChair,1.0,1.2794785381899595e-16,5.034976244205744e-16
D00720.obj,WheelChair,1.0,1.0,1.0
D00782.obj,WheelChair,1.0,1.0,1.0
D00821.obj,WheelChair,1.0,1.0,1.0
D00846.obj,WheelChair,1.0,1.909683666023238e-16,1.2641967591655922e-16
